-285.285,289.048,
-284.993,290.006,
-284.7,290.964,
-284.407,291.921,
-283.981,292.407,
-283.229,291.746,
-282.478,291.084,
-281.726,290.423,
-280.974,289.761,
-280.223,289.1,
-279.471,288.438,
-278.608,287.955,
-277.683,287.573,
-276.758,287.19,
-275.832,286.807,
-274.907,286.425,
-273.982,286.042,
-273.056,285.659,
-272.131,285.277,
-271.206,284.894,
-270.28,284.511,
-269.355,284.129,
-268.43,283.746,
-267.505,283.363,
-266.579,282.981,
-265.665,282.575,
-264.78,282.107,
-263.877,281.921,
-262.939,282.273,
-262.007,282.163,
-261.077,281.791,
-260.147,281.419,
-259.218,281.047,
-258.344,280.559,
-257.48,280.055,
-256.615,279.55,
-255.75,279.046,
-254.885,278.541,
-254.02,278.037,
-253.155,277.532,
-252.29,277.028,
-251.425,276.523,
-250.547,276.049,
-249.597,275.732,
-248.647,275.416,
-247.697,275.099,
-246.744,274.799,
-245.743,274.775,
-244.742,274.751,
-243.741,274.727,
-242.74,274.703,
-241.807,275.037,
-240.886,275.428,
-239.964,275.82,
-239.043,276.212,
-238.202,276.065,
-237.435,275.421,
-236.668,274.777,
-235.88,274.163,
-235.031,273.632,
-234.182,273.101,
-233.333,272.571,
-232.484,272.04,
-231.635,271.509,
-230.786,270.978,
-229.991,270.373,
-229.224,269.729,
-228.458,269.085,
-228,268.297,
-228.005,267.299,
-228.976,267.056,
-229.947,266.813,
-230.919,266.57,
-231.89,266.327,
-232.37,265.725,
-232.308,264.726,
-232.245,263.726,
-232.043,262.776,
-231.467,261.957,
-230.891,261.138,
-230.316,260.318,
-229.74,259.499,
-229.055,258.774,
-228.334,258.078,
-227.614,257.383,
-226.894,256.687,
-227.394,256.268,
-228.344,255.952,
-229.17,255.398,
-229.971,254.797,
-230.694,254.106,
-231.402,253.398,
-232.11,252.69,
-232.777,251.989,
-231.87,251.564,
-230.964,251.139,
-230.057,250.714,
-229.106,250.449,
-228.11,250.347,
-227.114,250.245,
-226.118,250.143,
-225.119,250.115,
-224.118,250.14,
-223.117,250.165,
-222.116,250.191,
-221.115,250.216,
-220.114,250.241,
-219.113,250.267,
-218.112,250.292,
-217.8,249.611,
-218.04,248.737,
-218.869,248.176,
-219.698,247.614,
-220.527,247.052,
-221.41,246.591,
-222.336,246.211,
-223.263,245.831,
-224.189,245.451,
-225.082,245.009,
-225.912,244.448,
-226.741,243.887,
-227.57,243.326,
-228.287,242.675,
-228.646,241.74,
-229.005,240.806,
-229.365,239.871,
-229.745,238.949,
-230.41,238.201,
-231.25,237.667,
-232.118,237.167,
-232.985,236.666,
-233.852,236.166,
-234.72,235.666,
-235.587,235.165,
-236.127,234.341,
-236.609,233.465,
-236.869,232.498,
-237.128,231.531,
-237.388,230.564,
-237.647,229.596,
-238.073,228.695,
-238.542,227.81,
-239.387,228.088,
-240.285,228.53,
-241.183,228.973,
-242.081,229.415,
-242.979,229.858,
-243.877,230.3,
-244.776,230.743,
-245.693,231.116,
-246.691,231.197,
-247.689,231.277,
-248.687,231.358,
-249.418,230.964,
-249.865,230.069,
-250.313,229.173,
-250.639,228.278,
-250.191,227.382,
-249.721,226.5,
-249.1,225.715,
-248.479,224.93,
-247.858,224.144,
-247.237,223.359,
-246.616,222.573,
-246.746,221.746,
-247.538,221.186,
-248.436,220.743,
-249.334,220.3,
-250.232,219.857,
-251.13,219.415,
-252.028,218.972,
-252.926,218.529,
-253.824,218.087,
-254.781,217.805,
-255.516,217.226,
-256.115,216.442,
-257.011,215.994,
-257.906,215.547,
-258.802,215.099,
-259.698,214.651,
-260.593,214.203,
-261.368,213.624,
-261.89,212.77,
-262.365,211.894,
-262.664,210.938,
-262.964,209.983,
-263.264,209.028,
-263.564,208.072,
-263.863,207.117,
-264.163,206.162,
-264.463,205.206,
-264.762,204.251,
-265.062,203.295,
-265.362,202.34,
-265.662,201.385,
-265.961,200.429,
-266.261,199.474,
-266.561,198.518,
-266.861,197.563,
-267.192,196.621,
-267.649,195.73,
-268.106,194.839,
-268.563,193.948,
-269.02,193.057,
-269.601,192.244,
-270.209,191.449,
-270.818,190.654,
-271.426,189.858,
-272.25,189.5,
-273.251,189.5,
-273.712,190.359,
-274.146,191.261,
-274.58,192.164,
-275.013,193.066,
-275.447,193.969,
-275.88,194.872,
-276.314,195.774,
-276.747,196.677,
-277.181,197.579,
-277.614,198.482,
-278.048,199.385,
-278.481,200.287,
-278.915,201.19,
-279.348,202.092,
-279.924,202.91,
-280.518,203.715,
-281.113,204.521,
-281.707,205.327,
-282.302,206.132,
-282.896,206.938,
-283.491,207.744,
-284.085,208.549,
-284.68,209.355,
-285.274,210.161,
-285.869,210.967,
-286.463,211.772,
-287.058,212.578,
-287.652,213.384,
-288.247,214.189,
-288.842,214.995,
-289.436,215.801,
-290.031,216.606,
-290.625,217.412,
-291.22,218.218,
-291.814,219.024,
-292.409,219.829,
-293.003,220.635,
-293.598,221.441,
-294.192,222.246,
-294.787,223.052,
-295.381,223.858,
-295.976,224.663,
-296.57,225.469,
-297.165,226.275,
-297.7,227.1,
