18.4,84.3,
19.268,83.804,
20.136,83.308,
21.078,83.164,
22.059,83.05,
23.034,82.829,
23.909,82.417,
24.646,81.741,
25.573,81.428,
26.549,81.211,
27.547,81.2,
28.547,81.2,
28.9,80.553,
28.665,79.722,
27.717,79.406,
26.768,79.089,
25.81,78.808,
24.836,78.579,
23.863,78.35,
22.889,78.121,
21.897,78.002,
20.903,77.895,
19.909,77.787,
18.915,77.725,
17.924,77.859,
16.933,77.993,
15.942,78.127,
14.983,78.376,
14.061,78.764,
13.14,79.152,
12.218,79.54,
11.367,80.033,
10.66,80.74,
9.953,81.447,
9.364,82.241,
8.891,83.123,
8.419,84.004,
7.947,84.886,
7.475,85.767,
7.002,86.649,
6.74,87.448,
7.686,87.771,
8.632,88.094,
9.579,88.417,
10.525,88.74,
11.51,88.89,
12.504,88.999,
13.489,88.83,
14.475,88.661,
15.461,88.492,
16.446,88.324,
17.432,88.155,
18.417,87.986,
19.403,87.817,
20.362,87.535,
21.317,87.241,
22.273,86.947,
23.229,86.653,
24.184,86.359,
25.14,86.065,
26,85.7,
26,84.7,
25.4,84.3,
24.4,84.3,
23.4,84.3,
22.4,84.3,
21.4,84.3,
20.4,84.3,
19.4,84.3,
18.4,84.3,
